INCIDENT_NO,INCIDENT_DATE,CASE_NO,CFS_NO,DISTRICT,INCIDENT_TYPE,INCIDENT_DESCRIPTION,INCIDENT_LOCATION_X,LATITUDE_X,LONGITUDE_X,SUBJECT_GENDER,SUBJECT_RACE,SUSPECT_AGE,OFFICER_GENDER,OFFICER_RACE,SNA_NEIGHBORHOOD,CPD_NEIGHBORHOOD,COMMUNITY_COUNCIL_NEIGHBORHOOD,
-3248,12/06/1999 09:44:00 AM,9901018,P993400377,DISTRICT 5,9825,CHEMICAL IRRITANT,34XX  TELFORD,,,FEMALE,WHITE,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-7683,03/28/2004 11:09:00 PM,20040182,P040881597,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,33XX GLENWAY AV,39.1131197350765,-84.5651072475441,FEMALE,WHITE,UNKNOWN,FEMALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
3458,09/18/2007 02:27:00 AM,2007-103715,P072610159,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,XX W 9TH ST,39.1050319113779,-84.5153158441853,MALE,WHITE,ADULT,MALE,BLACK,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-6464,11/18/2002 10:17:00 PM,20020719,P023221493,DISTRICT 1,9826,INJURY TO PRISONER,17XX VINE ST,39.1138201700405,-84.5171704593164,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
6443,05/17/2012 02:23:00 PM,2012-169426,LCP1205170000823,DISTRICT 5,8223,WEAPON DISCHARGE AT AN ANIMAL,33XX MORRISON AV,39.1431425729263,-84.5291972215102,MALE,WHITE,ADULT,MALE,BLACK,CLIFTON,CLIFTON,CLIFTON,
-3768,05/19/2000 06:33:00 AM,20000461,P001400300,DISTRICT 4,9825,CHEMICAL IRRITANT,20XX AUBURN,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
-1129,11/01/1997 02:26:00 AM,9701378,P973050113,DISTRICT 1,9825,CHEMICAL IRRITANT,3XX W LIBERTY ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
9390,05/26/2018 07:42:00 PM,2018-236233,CPD,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,36XX WARSAW AV,39.1094726575964,-84.570896814904,MALE,BLACK,ADULT,MALE,BLACK,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
7843,05/04/2015 11:45:00 AM,2015-201182,LCP150504000606,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,70XX READING RD,39.1886794226651,-84.4649888017689,MALE,BLACK,JUVENILE,MALE,BLACK,ROSELAWN,BONDHILL,BOND HILL,
7187,10/20/2013 08:25:00 PM,2013-186381,LCP131020001348,DISTRICT 2,9823,NONCOMPLIANT SUSPECT/ARRESTEE,36XX SHAW AV,39.1449043112723,-84.4400360763327,FEMALE,WHITE,ADULT,MALE,WHITE,HYDE PARK,HYDE PARK,HYDE PARK,
-7815,05/09/2004 03:36:00 AM,20040315,P041300301,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,38XX BROTHERTON RD,39.1535421367088,-84.4110259590485,MALE,WHITE,UNKNOWN,MALE,WHITE,OAKLEY,OAKLEY,OAKLEY,
-4271,09/24/2000 02:43:00 AM,20000967,P002680171,DISTRICT 5,9826,INJURY TO PRISONER,26XX STRATFORD AV,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-4271,09/24/2000 02:43:00 AM,20000967,P002680171,DISTRICT 5,9826,INJURY TO PRISONER,26XX STRATFORD AV,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
9849,03/29/2019 01:31:00 PM,2019-245610,CPD190329000725,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,44XX COLERAIN AV,39.1642822942005,-84.5523580964035,MALE,WHITE,ADULT,MALE,WHITE,NORTHSIDE,NORTHSIDE,NORTHSIDE,
-7257,09/05/2003 02:29:00 PM,20030682,P037480921,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,9XX E MCMILLAN,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
5406,07/11/2010 11:59:00 PM,2010-145738,LCP100711001532,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,17XX LANG ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
1140,05/17/2005 01:50:00 AM,2005-66544,P051370105,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,24XX WILLIAMSBURG DR CINCINNATI OHIO 45223,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
-7124,07/19/2003 04:55:00 PM,20030549,P032001008,DISTRICT 4,9826,INJURY TO PRISONER,1XX GAGE ST,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-1932,09/19/1998 02:55:00 PM,9800692,P982622076,DISTRICT 1,9825,CHEMICAL IRRITANT,8XX EZZARD CHAS DR,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-6096,06/12/2002 09:30:00 PM,20020349,P021631695,DISTRICT 3,9825,CHEMICAL IRRITANT,21XX HATMAKER ST,39.1035791817829,-84.5535474435548,FEMALE,WHITE,UNKNOWN,MALE,WHITE,LOWER PRICE HILL,LOWER PRICE  HILL,LOWER PRICE HILL,
-5975,04/22/2002 01:13:00 PM,20020226,P021120606,DISTRICT 3,2382,USE OF FORCE INVESTIGATION,39XX ANDREW ST,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
3330,07/26/2007 02:52:00 PM,2007-101552,P072070926,DISTRICT 5,2382,USE OF FORCE INVESTIGATION,23XX STRATFORD AV,39.1268117187917,-84.5216869301993,MALE,BLACK,ADULT,MALE,WHITE,CUF,FAIRVIEW,CUF,
-7147,07/24/2003 12:25:00 AM,20030572,P032050034,DISTRICT 4,9826,INJURY TO PRISONER,16XX ANITA PL,39.175410340298,-84.4681855162451,MALE,BLACK,UNKNOWN,MALE,HISPANIC/LATINO,BOND HILL,BONDHILL,BOND HILL,
2312,06/07/2006 02:14:00 PM,2006-83771,P061580960,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,48XX PONDEROSA RIDGE  DR,,,MALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
-524,03/12/1997 07:20:00 PM,9700166,P970711072,DISTRICT 4,9826,INJURY TO PRISONER,23XX READING RD,39.1241658207594,-84.5015432330334,MALE,BLACK,UNKNOWN,MALE,WHITE,MT. AUBURN,MOUNT  AUBURN,MOUNT AUBURN,
7359,01/16/2014 10:13:00 PM,2014-190546,LCP14011601917,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,2XX CALHOUN ST,39.129068543066,-84.5178623115049,MALE,BLACK,ADULT,MALE,BLACK,CUF,FAIRVIEW,CUF - HEIGHTS,
4544,03/17/2009 03:53:51 PM,2009-127834,LCP090317001206,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,32XX LINWOOD AV,,,MALE,WHITE,ADULT,MALE,BLACK,N/A,N/A,N/A,
-5169,06/09/2001 02:30:00 AM,20010589,P011600135,DISTRICT 1,9825,CHEMICAL IRRITANT,11XX WALNUT ST,39.1086613658425,-84.5131837708615,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-4255,10/04/2000 09:52:00 PM,20000951,P002781587,DISTRICT 5,9825,CHEMICAL IRRITANT,52XX HOLLAND DR,39.1859723708338,-84.5092382462912,MALE,BLACK,UNKNOWN,MALE,WHITE,WINTON HILLS,WINTON HILLS,WINTON HILLS,
8365,03/12/2016 11:00:00 PM,2016-211159,LCP160312001626,DISTRICT 2,9823,NONCOMPLIANT SUSPECT/ARRESTEE,54XX WHETSEL AV,39.1650009596451,-84.3921389812872,MALE,BLACK,ADULT,MALE,TWO OR MORE,MADISONVILLE,MADISONVILLE,MADISONVILLE,
-1104,10/21/1997 08:55:00 AM,9701353,P972940306,DISTRICT 5,9826,INJURY TO PRISONER,39XX CLIFTON AV,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-1104,10/21/1997 08:55:00 AM,9701353,P972940306,DISTRICT 5,9826,INJURY TO PRISONER,39XX CLIFTON AV,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-4577,12/28/2000 09:04:00 PM,20001275,P003631342,DISTRICT 1,9826,INJURY TO PRISONER,17XX VINE ST,39.115757277479,-84.5154431641119,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-4906,04/10/2001 05:45:00 PM,20010325,P011000175,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,1XX WEST 12TH STREET,,,FEMALE,WHITE,UNKNOWN,OTHER,UNKNOWN,N/A,N/A,N/A,
7094,09/09/2013 08:21:00 PM,2013-184544,LCP130909001529,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,17XX GARDEN LN,39.1751143098599,-84.4656343878182,MALE,WHITE,ADULT,MALE,WHITE,BOND HILL,BONDHILL,BOND HILL,
-7685,03/24/2004 05:20:00 PM,20040184,P040841197,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,12XX REPUBLIC ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
3695,01/11/2008 07:48:00 PM,2008-108530,LCP080111001516,DISTRICT 1,9826,INJURY TO PRISONER,2XX E THIRD ST,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
1054,04/18/2005 01:47:00 PM,2005-65310,P051080853,DISTRICT 1,9826,INJURY TO PRISONER,3XX E LIBERTY ST,,,MALE,WHITE,ADULT,FEMALE,BLACK,N/A,N/A,N/A,
-2280,01/19/1999 03:10:00 AM,9900047,P990190141,DISTRICT 1,9825,CHEMICAL IRRITANT,8XX CLARK,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
7126,10/07/2013 10:53:00 PM,2013-185362,LCP131007001708,DISTRICT 4,9826,INJURY TO PRISONER,30XX MELROSE AV,39.1325508302854,-84.4888495397356,FEMALE,BLACK,ADULT,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
-1183,11/26/1997 09:27:00 PM,9701432,P973301314,DISTRICT 5,9825,CHEMICAL IRRITANT,2XX CALHOUN ST,39.1286229104864,-84.5180700944587,MALE,BLACK,UNKNOWN,MALE,WHITE,CUF,CLIFTON/UNIVERSITY HEIGHTS,CORRYVILLE - HEIGHTS,
-7054,06/15/2003 03:49:00 AM,20030479,P031660304,DISTRICT 5,2382,USE OF FORCE INVESTIGATION,17XX CASEY DR,39.1777795635594,-84.5482998775702,MALE,BLACK,UNKNOWN,MALE,WHITE,COLLEGE HILL,NORTHSIDE,NORTHSIDE,
948,03/23/2005 04:23:11 PM,2005-63698,P050820979,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,XX E3TH ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-5053,04/12/2001 11:55:00 PM,20010473,,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,16XX HAMER AT BACK STREETS,,,OTHER,UNKNOWN,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
7363,04/20/2014 02:40:00 AM,2014-190569,LCP140420000169,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,5XX VINE ST,39.1017078392572,-84.513077720729,MALE,OTHER,ADULT,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-4124,08/30/2000 11:48:00 PM,20000820,P002431543,DISTRICT 1,9826,INJURY TO PRISONER,16XX MAIN ST,39.1137407426755,-84.5115168849217,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,MOUNT  AUBURN,MOUNT AUBURN,
-6229,08/02/2002 12:49:00 AM,20020483,P022140056,DISTRICT 2,9826,INJURY TO PRISONER,55XX STEWART RD,,,MALE,WHITE,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
9611,10/10/2018 09:46:00 PM,2018-240880,CPD181010001589,DISTRICT 1,9826,INJURY TO PRISONER,12XX MAIN ST,39.109763512183,-84.5117701269089,FEMALE,BLACK,ADULT,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
364,12/08/2004 09:57:00 PM,2004-52828,P043431608,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,35XX BURNET AV,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
-6857,03/29/2003 09:02:00 PM,20030281,P030881400,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,17XX ELM ST,39.1146358347389,-84.5197954887157,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
3862,04/05/2008 06:43:00 PM,2008-112245,LCP080406001339,DISTRICT 3,9826,INJURY TO PRISONER,9XX WOODLAWN AV,39.1080849672952,-84.5673113428909,MALE,BLACK,ADULT,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
5713,01/03/2011 07:01:00 PM,2011-152436,LCP110103001238,DISTRICT 1,9823,NONCOMPLIANT SUSPECT/ARRESTEE,2XX W 12TH ST,39.1082663963416,-84.5187097245682,MALE,BLACK,ADULT,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
8517,07/19/2016 02:49:56 PM,2016-215306,LCP160719000895,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,31XX LINWOOD AV,39.130065165973,-84.4311419254536,MALE,WHITE,JUVENILE,MALE,WHITE,HYDE PARK,MT.  LOOKOUT,MOUNT LOOKOUT,
2460,07/23/2006 02:22:00 AM,2006-85925,P062040212,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,58XX HAMILTON AV,39.199147136531,-84.5458439757887,MALE,BLACK,ADULT,MALE,BLACK,COLLEGE HILL,COLLEGE  HILL,COLLEGE HILL,
-6137,07/01/2002 04:00:00 PM,20020390,P021821070,DISTRICT 4,9825,CHEMICAL IRRITANT,1XX E DANIELS ST,39.131477566658,-84.5067041318172,MALE,BLACK,UNKNOWN,MALE,WHITE,CORRYVILLE,CORRYVILLE,CORRYVILLE,
6569,07/10/2012 04:47:00 AM,2012-171396,LCP 120710000201,DISTRICT 2,9826,INJURY TO PRISONER,24XX QUATMAN AV NORWOOD OHIO,,,FEMALE,BLACK,JUVENILE,FEMALE,WHITE,N/A,N/A,N/A,
7776,03/08/2015 03:00:00 AM,2015-199565,LCP150308000114,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,9XX PAVILION ST,39.1080222768608,-84.4977628580592,MALE,WHITE,ADULT,MALE,WHITE,MT. ADAMS,MOUNT  ADAMS,MOUNT ADAMS,
1789,11/29/2005 06:31:00 PM,2005-75810,P053331359,DISTRICT 1,9826,INJURY TO PRISONER,10XX LINN ST,39.1068420599446,-84.5288046314595,MALE,BLACK,ADULT,MALE,WHITE,WEST END,WEST  END,WEST END,
826,02/15/2005 09:35:00 PM,2005-62182,P050461752,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,15XX DIXMONT AV,39.1367045847553,-84.4775074188344,MALE,BLACK,ADULT,MALE,WHITE,EVANSTON,EVANSTON,EVANSTON,
-4021,08/07/2000 12:51:00 AM,20000717,P002200071,DISTRICT 4,9825,CHEMICAL IRRITANT,35XX BURNET AV,39.146615518798,-84.4992503074337,MALE,BLACK,UNKNOWN,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
-4815,03/24/2001 02:49:00 AM,20010233,P010830234,DISTRICT 1,9826,INJURY TO PRISONER,3XX W CENTRAL PARKWAY,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
8356,03/12/2016 09:03:00 PM,2016-211043,LCP160312001414,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,17XX BLUE ROCK ST,39.1598595408391,-84.5448405449117,FEMALE,BLACK,ADULT,MALE,WHITE,NORTHSIDE,NORTHSIDE,NORTHSIDE,
5849,04/19/2011 05:30:00 PM,2011-155584,LCP110419001255,DISTRICT 4,9826,INJURY TO PRISONER,8XX LEXINGTON AV,39.1448344671179,-84.4890258170798,FEMALE,BLACK,JUVENILE,MALE,BLACK,AVONDALE,AVONDALE,AVONDALE,
-5273,07/11/2001 08:28:00 PM,20010693,P011921443,DISTRICT 3,9825,CHEMICAL IRRITANT,23XX BALTIMORE AV,39.1502732030538,-84.5610579815486,MALE,BLACK,UNKNOWN,FEMALE,WHITE,MILLVALE,EAST  WESTWOOD,EAST WESTWOOD,
8400,04/16/2016 06:45:00 PM,2016-212163,LCP160416001168,DISTRICT 4,9826,INJURY TO PRISONER,XX MULBERRY ST,,,FEMALE,WHITE,ADULT,MALE,BLACK,N/A,N/A,N/A,
-5671,11/22/2001 12:45:00 AM,20011100,P013260050,DISTRICT 1,9826,INJURY TO PRISONER,1XX E LIBERTY ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-5671,11/22/2001 12:45:00 AM,20011100,P013260050,DISTRICT 1,9826,INJURY TO PRISONER,1XX E LIBERTY ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
5239,02/02/2010 12:40:00 AM,2010-142714,LCP100202000046,DISTRICT 1,9823,NONCOMPLIANT SUSPECT/ARRESTEE,5XX W LIBERTY ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
2317,06/10/2006 08:44:00 AM,2006-83924,P061610472,DISTRICT 1,8223,WEAPON DISCHARGE AT AN ANIMAL,XX E 13TH ST,39.1100982367315,-84.5145472740051,OTHER,UNKNOWN,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
1704,10/29/2005 05:36:00 AM,2005-74713,P053020356,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,16XX CENTRAL AV,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
6334,02/29/2012 04:07:00 AM,2012-166607,LCP120229000135,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,22XX VINE ST,39.1222187122278,-84.5149995233258,MALE,WHITE,ADULT,MALE,WHITE,MT. AUBURN,MOUNT  AUBURN,MOUNT AUBURN,
5199,03/03/2010 03:20:00 PM,2010-141942,LCP100303000890,DISTRICT 4,9823,NONCOMPLIANT SUSPECT/ARRESTEE,23XX ST JAMES AV,39.1230233677081,-84.4902288934918,MALE,BLACK,ADULT,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
6022,07/27/2011 01:48:00 PM,2011-159268,LCP110727000818,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,45XX READING RD,39.1673490881318,-84.4707022552122,FEMALE,WHITE,ADULT,MALE,WHITE,NORTH AVONDALE - PADDOCK HILLS,PADDOCK  HILLS,PADDOCK HILLS,
1156,05/21/2005 08:28:00 PM,2005-66824,P051411498,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,XX FINDLAY ST,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
-1402,02/28/1998 01:59:00 PM,9800155,P980590708,DISTRICT 1,9825,CHEMICAL IRRITANT,XX E 13TH ST,,,FEMALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-8075,08/12/2004 01:40:00 PM,20040578,P042250963,DISTRICT 1,9826,INJURY TO PRISONER,16XX HUGHES ST,39.1128960168411,-84.5117110899339,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,MOUNT  AUBURN,MOUNT AUBURN,
205,10/21/2004 09:54:00 PM,2004-50883,#P042951838,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,14XX PULLAN AV,39.165206874906,-84.5343590622264,MALE,BLACK,ADULT,MALE,BLACK,NORTHSIDE,NORTHSIDE,NORTHSIDE,
-3633,04/12/2000 11:49:00 PM,20000324,P001031534,DISTRICT 3,9825,CHEMICAL IRRITANT,19XX STATE,,,FEMALE,WHITE,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-2569,03/27/1999 01:10:00 AM,9900337,P990860084,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,26XX EUCLID,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
4464,02/07/2009 05:03:00 PM,2009-126246,LCP090207001206,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,12XX NEFF AV,39.1090856065199,-84.5536876704043,MALE,BLACK,ADULT,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,LOWER PRICE HILL,
8282,01/09/2016 11:14:00 PM,2016-209186,LCP160109001438,DISTRICT 5,9826,INJURY TO PRISONER,23XX OHIO AV,39.1251320383418,-84.5150777228002,MALE,WHITE,ADULT,MALE,WHITE,CUF,FAIRVIEW,CUF,
-6343,09/07/2002 12:55:00 AM,20020598,P022500074,DISTRICT 3,2382,USE OF FORCE INVESTIGATION,22XX QUEEN CITY AV,39.1263247883214,-84.5744996956351,MALE,BLACK,UNKNOWN,MALE,WHITE,WEST PRICE HILL,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,
-7958,06/28/2004 10:02:00 PM,20040459,P041801839,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,1XX E MCMICKEN ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-1647,05/24/1998 02:17:00 AM,9800405,P981440151,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,7XX WETE ROSE WAY,,,MALE,WHITE,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-1647,05/24/1998 02:17:00 AM,9800405,P981440151,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,7XX WETE ROSE WAY,,,MALE,WHITE,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
9508,08/10/2018 05:55:00 PM,2018-238909,CPD180810001172,DISTRICT 3,9826,INJURY TO PRISONER,11XX KUHLMAN AV,39.1143078647453,-84.5729607751896,MALE,WHITE,ADULT,MALE,BLACK,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
7399,05/05/2014 01:14:00 PM,2014-190963,LCP140505000630,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,8XX N FRED SHUTTLESWORTH CIR,39.153790882699,-84.4861178007813,MALE,BLACK,ADULT,FEMALE,WHITE,AVONDALE,NORTH AVONDALE,AVONDALE - NORTH AVONDALE,
8334,01/28/2016 02:29:00 PM,2016-210686,LCP160128000811,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,71XX COLERAIN AV,,,MALE,WHITE,ADULT,MALE,BLACK,N/A,N/A,N/A,
8334,01/28/2016 02:29:00 PM,2016-210686,LCP160128000811,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,71XX COLERAIN AV,,,MALE,WHITE,ADULT,MALE,BLACK,N/A,N/A,N/A,
-6972,05/12/2003 11:54:00 PM,20030397,P031321891,DISTRICT 2,9826,INJURY TO PRISONER,23XX BREMONT AV,,,FEMALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
-7656,03/09/2004 11:02:00 PM,20040155,P040691692,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,7XX RIDGEWAY AV,39.1379867428387,-84.4948578886846,MALE,BLACK,UNKNOWN,FEMALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
-7249,09/16/2003 04:18:00 PM,20030674,P032591096,DISTRICT 3,9826,INJURY TO PRISONER,36XX MCHENRY AV,39.1501182293702,-84.5641744335746,MALE,BLACK,UNKNOWN,MALE,TWO OR MORE,EAST WESTWOOD,EAST  WESTWOOD,EAST WESTWOOD,
8883,04/18/2017 05:56:00 PM,2017-223987,LCP170418001440,DISTRICT 2,9823,NONCOMPLIANT SUSPECT/ARRESTEE,31XX MAPLELEAF AV,39.1750056542961,-84.427881326508,FEMALE,BLACK,ADULT,MALE,BLACK,PLEASANT RIDGE,PLEASANT RIDGE,PLEASANT RIDGE,
4721,06/02/2009 12:27:00 AM,2009-131116,LCP090601002138,DISTRICT 1,9826,INJURY TO PRISONER,10XX SYCAMORE ST,39.1068699723178,-84.5082096587137,FEMALE,BLACK,ADULT,FEMALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
6865,04/10/2013 02:42:00 PM,2013-179883,LCP130110001013,DISTRICT 3,9826,INJURY TO PRISONER,36XX WARSAW AV,39.1099926575964,-84.571076814904,MALE,WHITE,ADULT,MALE,BLACK,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
-6310,09/16/2002 11:57:00 PM,20020565,P022591824,DISTRICT 1,9825,CHEMICAL IRRITANT,21XX WINCHELL AV,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-5047,04/12/2001 08:40:00 PM,20010467,,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,19XX VINE STREET,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
1158,03/20/2005 10:24:00 PM,2005-66899,P050791502,DISTRICT 1,9823,NONCOMPLIANT SUSPECT/ARRESTEE,11XX RACE ST,,,MALE,WHITE,ADULT,MALE,BLACK,N/A,N/A,N/A,
9233,01/19/2018 07:02:00 PM,2018-232530,CPD1190000710,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,42XX LEEPER ST,39.1682819879672,-84.5527628514051,MALE,BLACK,ADULT,MALE,WHITE,NORTHSIDE,NORTHSIDE,NORTHSIDE,
-22,07/30/1996 12:22:00 AM,9600174,P96212022,DISTRICT 4,9826,INJURY TO PRISONER,4XX GALBRAITH ROAD,,,MALE,WHITE,UNKNOWN,OTHER,UNKNOWN,N/A,N/A,N/A,
7679,10/15/2014 10:45:00 PM,2014-196601,LCP141015001645,DISTRICT 3,9823,NONCOMPLIANT SUSPECT/ARRESTEE,21XX STAEBLER ST,,,FEMALE,WHITE,JUVENILE,MALE,WHITE,N/A,N/A,N/A,
8893,05/02/2017 01:41:00 PM,2017-224136,CPD170502000880,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,9XX WILLIAM HOWARD TAFT RD,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-4795,03/08/2001 09:22:00 PM,20010213,P010671524,DISTRICT 1,9826,INJURY TO PRISONER,16XX VINE ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-5046,04/12/2001 08:30:00 PM,20010466,,DISTRICT 1,9825,CHEMICAL IRRITANT,XX E 13TH STREET,,,FEMALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-4719,02/19/2001 01:21:00 AM,20010136,P010500073,DISTRICT 2,9826,INJURY TO PRISONER,28XX EASTERN AV,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
